Building_Type,Year_Built,Floor_Area_m2,Orientation,Material,Insulation_Level,Solar_Potential_kWh_m2,Wind_Potential_m_s,Geothermal_Potential,Energy_Demand_kWh,Installation_Area_m2,Carbon_Reduction_%,Payback_Period_Years,Optimal_Solar_Utilization_%
Thatched_Hut,1819,89,South,Thatch,Medium,4.164210085926145,4.590923157251469,0.6734084159172683,7873,49,10.040665734938464,11.366225586341399,11.250960410305082
Thatched_Hut,1788,66,North,Timber,Medium,3.744418670478529,4.990427542043326,1.082946418410654,8346,92,24.91267928052391,8.639986868258452,18.141797112382978
Thatched_Hut,1767,150,North,Stone,Medium,5.497211784057301,3.2805749863852687,0.5558325568539937,19423,25,32.584269835330296,10.515586444710301,13.392373971290231
Brick_Cottage,1797,152,South,Timber,Medium,3.9253491893929087,2.3334526393499355,1.8764010443928503,19034,38,34.69805959344316,6.594902316535505,10.068909512599026
Stone_Villa,1966,173,South,Thatch,Low,3.9565598772385284,2.091247642423904,1.509667022186793,12024,99,36.38190979917653,8.431553822576186,21.982372067768022
Thatched_Hut,1804,101,North,Thatch,Low,7.264193040153508,4.180630718419315,1.9861232140898282,8148,85,24.631566049461085,7.5080262453671756,25.827494555856667
Wooden_House,1822,270,West,Thatch,High,6.990620288704221,4.622041013926147,1.8242347440177404,16340,29,28.919085715889516,10.794800249463348,9.201737869089806
Wooden_House,1728,101,East,Brick,Medium,5.308346387245464,2.662137757833256,1.209485890547229,14657,35,12.385591398894963,5.158231075514586,14.489709460266733
Wooden_House,1836,213,East,Stone,High,7.443221283400823,2.4753441115697177,1.2795275467255653,15779,56,24.641146728452497,6.7068991097627375,11.286049013928151
Stone_Villa,1894,173,East,Stone,Low,3.5007461126826525,2.186615274577073,0.7858640697757908,5244,98,14.644472646152058,6.068019570116651,19.664662158954666
Stone_Villa,1925,215,West,Thatch,Low,5.955917825093575,4.468108765151619,1.1930590142593334,7625,96,21.089293528675643,11.014323271050985,23.74595321386847
Wooden_House,1869,280,North,Thatch,High,5.96571270948748,2.9341458196777532,1.8545418102392175,8849,96,19.879159385937978,8.27280694785636,26.42478054904265
Thatched_Hut,1708,227,South,Brick,Medium,5.329772223479553,3.2050906782793294,0.5762801354537317,14597,51,22.706217317245248,7.829540307252513,11.133655712096639
Stone_Villa,1739,112,North,Timber,Medium,5.087791891737171,3.508250574828837,1.7953352044974646,14173,66,27.149098539223978,8.146379334707559,21.134305852486158
Wooden_House,1724,278,West,Timber,Medium,5.32153254192243,4.518359702628652,1.0114217024639145,12737,91,37.086299411889875,11.803471854916346,23.149916506158817
Wooden_House,1960,165,South,Stone,Medium,5.159841744318722,3.9524996646844546,1.8492691476444647,19024,62,21.834538940425162,10.95187176035147,17.983082846110744
Thatched_Hut,1925,240,West,Brick,High,6.421969909929198,3.8451938895734337,1.911319859512227,17000,55,39.43393587134652,9.944581402952153,15.137535304577794
Brick_Cottage,1823,111,East,Thatch,High,4.041421739893137,2.527016299867732,1.5062973305028589,13333,45,32.770841441536085,7.033352714562782,10.012928296856355
Stone_Villa,1737,276,East,Stone,Low,4.290556882364521,3.5395696751294894,1.4966356798890168,5892,29,25.344431403651498,6.1562109966291345,13.360833536698516
Thatched_Hut,1950,56,West,Brick,Medium,4.222072913569694,4.146143051535965,1.17913150656311,10487,50,29.320793113358324,11.450035403171174,17.08446737154863
Wooden_House,1875,204,South,Timber,Medium,4.549882340485058,4.919782649091475,1.7533103368155611,12251,48,13.066725133958334,7.9615286595753805,11.565059393264644
Wooden_House,1789,141,South,Brick,Medium,5.601033675126333,2.6042189276400567,1.942419137649925,12310,24,35.335645939409645,6.951290596280404,4.808773472240615
Thatched_Hut,1736,263,North,Timber,High,3.944834989352875,2.0286300592016797,1.6626227005086789,7399,96,27.470723651918977,8.29644578492345,18.35803023958769
Stone_Villa,1875,63,East,Brick,Medium,6.972677181306016,2.2259043007954094,1.4329051006350637,9640,20,39.582024406288056,11.424931959742466,9.889834241650538
Brick_Cottage,1983,248,North,Stone,High,4.689446125233889,3.1275573955459377,1.4101893437320052,7960,22,29.092862312585474,7.709471193739052,3.3498820781465453
Brick_Cottage,1780,278,North,Timber,Medium,4.150151949874831,4.4616339432379615,1.7742048523754934,15391,86,35.023347497989754,8.938486980736696,19.958832568456003
Wooden_House,1813,135,West,Stone,Medium,6.202485238392973,2.021426245304735,1.3118056486569476,12325,90,33.99288228385719,10.620764107759967,20.410077481750335
Stone_Villa,1739,182,West,Stone,Low,3.652345202397277,3.370191778657521,1.7057898293732339,6469,54,20.363834544048064,7.989927717338738,15.208053266157746
Brick_Cottage,1923,232,North,Timber,Medium,5.979874259496657,2.9876918460241835,1.2633278827613688,15892,34,17.78831875699635,6.634792613484578,5.797597212230402
Stone_Villa,1814,179,East,Timber,Medium,6.292793722706,2.1574451302991826,0.5936664124608861,16197,86,22.9148075029453,11.961680238681234,20.132854253684158
Stone_Villa,1885,111,West,Thatch,Low,4.359666125546877,3.3507088600178516,1.0759205133562328,18050,49,24.017240332265114,11.695996002165117,12.83350059432298
Wooden_House,1755,268,North,Thatch,High,3.667856293774537,2.7642461220101566,1.166661436507248,8374,94,17.202541058099317,10.9043541838786,21.346222176447654
Brick_Cottage,1739,198,North,Thatch,High,4.954581435677799,3.055654503041019,0.7124258674799258,17911,62,36.83793620052916,9.818617155701457,15.648937626920933
Thatched_Hut,1739,295,North,Stone,Medium,3.894376920967746,4.116845914352879,0.6537444937838193,13847,79,26.27643586901938,7.064059396487879,17.005698002383745
Wooden_House,1936,279,North,Stone,High,3.9659113986933483,3.564652951732901,1.3031974244854312,19785,59,39.35333176460709,11.393890567148224,17.264441099749224
Brick_Cottage,1988,128,North,Thatch,Medium,4.517044925779459,2.37394228697844,0.6277154548341233,15960,84,34.3005333413879,6.928896690848601,24.578486939883753
Brick_Cottage,1961,198,North,Stone,Low,4.681871698507037,4.884243621270917,0.954417751835126,18535,48,26.67114581175838,10.605666462737828,14.42309351571058
Brick_Cottage,1915,187,West,Stone,Low,5.619881364085682,3.907732297129215,1.6168954639446138,13234,93,38.411208344330774,11.427807175589145,27.28652373593031
Brick_Cottage,1846,264,East,Timber,Medium,6.213567542012052,4.2976052769875945,1.946648269351971,15503,38,25.146244452859214,9.22102688300938,13.549838093269344
Brick_Cottage,1867,107,North,Timber,Low,5.871083763480739,2.2376394500251124,1.5768058708278927,12923,22,36.61319537556011,10.621393525238252,11.518770054384913
Stone_Villa,1791,169,South,Stone,Low,4.093441349158067,2.141175138380057,1.9889383226793054,10122,55,20.744343435874164,10.541865694412227,9.691813845304893
Wooden_House,1758,216,West,Thatch,Medium,4.188344129810506,2.0583441511042437,1.547506956919104,14852,62,21.359271502122823,6.352104257846859,14.55507480881528
Stone_Villa,1758,182,West,Brick,Medium,7.015076999171658,2.5663820833203332,0.9406917059814912,10387,34,22.543920489127935,9.675471315172594,10.477389595023757
Thatched_Hut,1868,114,North,Thatch,Low,5.733409260256455,3.243225193155485,1.5080788107580427,17883,60,26.398769378297384,5.654275558331105,13.93865807923782
Brick_Cottage,1968,62,West,Brick,High,6.979751331590756,4.807478400208469,1.5532351477953559,12631,99,26.604708105964722,8.554951001962369,24.524754879562256
Wooden_House,1744,262,North,Thatch,High,4.9861860452794975,3.371178977797329,1.0575904769246909,12226,55,24.891967650312527,6.135648836984043,12.663079462492666
Brick_Cottage,1880,267,East,Timber,Medium,5.957600029725295,2.870765316117588,0.5265707759140835,10108,96,19.180029207495025,7.914446491575022,24.38893456534131
Wooden_House,1869,291,East,Stone,Medium,5.594653664218443,3.6858057605589902,1.5547996771632304,7224,52,37.816193943724926,10.830874522889063,14.515656088935662
Stone_Villa,1890,286,West,Stone,High,4.776493959281851,2.335803734404368,0.5325501429133124,7110,24,27.65758292047763,11.91017487741143,7.160039838896759
Wooden_House,1854,262,West,Timber,Low,5.379661488134381,3.8285176730149497,1.4467821170901067,5957,97,22.23217648574785,7.225718821617324,27.70432993864663
Thatched_Hut,1887,230,South,Brick,High,5.509963507307728,3.70529586299151,0.7454247331138326,12146,33,29.535308822308547,8.723689891482236,9.488223143013977
Thatched_Hut,1706,131,West,Brick,High,4.303083899026714,4.375979100217129,1.348405291622065,5560,87,33.03900273429416,8.57908617059342,19.762579314719776
Wooden_House,1832,278,South,Brick,High,4.760041489506927,4.9600628348510725,1.2558695380709,14522,66,38.82184264684729,11.680810568817462,15.312086608501245
Wooden_House,1934,222,East,Timber,High,6.665639002027902,2.7526204151483316,0.5202704634592739,12413,73,24.98647486802748,8.350086127029414,22.7089419721688
Wooden_House,1744,209,East,Brick,Medium,7.163152957816509,3.528969352411282,1.0442987254926552,6312,23,13.362955310522764,9.893743437797884,7.506361583382736
Wooden_House,1948,213,North,Timber,Medium,4.939176374181198,4.7265962189570105,1.401636751094454,6821,28,23.22297404309624,11.452524631759683,9.10152543985464
Thatched_Hut,1730,258,East,Thatch,Low,4.727889128836073,4.355569653268524,1.7729098278481696,16194,72,24.36911684360414,7.613649916757881,14.486311055450827
Brick_Cottage,1722,276,South,Thatch,Low,4.2807886582875305,3.4622189093024227,1.832963170754776,16595,96,36.90982234557022,11.314855667717714,23.17782903020652
Wooden_House,1859,290,West,Timber,Low,6.213964674602325,4.836114948844333,1.225774955049835,10646,97,21.84402305388859,11.422193553237094,20.153427860727486
Wooden_House,1857,237,North,Stone,Low,4.792398806665349,2.171710080550428,1.5926337309491572,9945,79,38.59972794661415,11.514637527769914,22.059613905068886
Thatched_Hut,1738,188,South,Thatch,High,7.450998156396754,4.792995859137752,0.9746818648001865,10374,65,24.553957231430044,6.893123298299985,21.127553629605202
Thatched_Hut,1781,240,West,Brick,Medium,4.802739208255813,2.1515221771484194,1.013279608637986,7651,73,39.213415029367866,7.80248915988971,21.510320196399533
Stone_Villa,1957,198,North,Timber,Medium,5.076544187130512,3.641914232344053,0.7916952787734706,18821,93,10.245949633928866,11.092771357579913,22.24675444814473
Wooden_House,1905,101,East,Brick,Low,5.9133367848481395,4.6713228440032575,1.3429221649898588,15006,56,36.9644612441904,7.514132769962931,16.475035004045694
Stone_Villa,1776,232,South,Brick,Low,6.706737172765219,2.7881628306839086,0.9718462263910479,14933,42,37.93361355830052,9.201771230534536,15.827556259447109
Thatched_Hut,1711,166,West,Stone,High,5.378074661382534,3.4167454968354756,0.6265563446577576,9701,46,38.8306280729564,5.826381550820364,13.83369318290444
Thatched_Hut,1994,75,North,Brick,High,5.190624135155833,2.9729866374108997,1.527509129994768,17000,89,10.392296025238446,5.393924916778685,21.870648222042156
Brick_Cottage,1923,245,North,Stone,Low,7.482551334379233,4.856431751229055,1.5616298114080973,7877,85,15.151025096509269,7.883957926445208,18.26997869275665
Wooden_House,1712,83,East,Thatch,Medium,3.5419745645597778,4.470936784259273,1.0399886281685868,10582,80,29.612935092797088,9.052415728149022,14.619367769049898
Stone_Villa,1745,101,West,Timber,Medium,7.080261155404983,4.127004533979139,0.6150850991840342,16462,96,10.764180752053214,7.74889379351259,21.40150253542498
Thatched_Hut,1854,161,East,Brick,Medium,4.09656330375895,3.762880959845326,1.1394465761051389,10390,70,11.908269885295022,9.044150391125893,15.048060119988698
Thatched_Hut,1812,131,East,Timber,Low,6.643701104835653,4.461775367972445,1.1635031870753232,9083,69,16.63236621080326,8.605590633202496,14.628040628744554
Stone_Villa,1932,281,West,Brick,Medium,5.971726239385192,3.176801124570641,1.5030063273468395,5745,38,25.373193062316524,9.79995060500253,13.440287488996118
Brick_Cottage,1716,276,West,Timber,High,4.867389141992368,3.3426555653181858,0.9731245868880252,13749,20,26.377076778004227,9.546727017457728,2.897561635067853
Thatched_Hut,1922,282,West,Brick,High,6.995499822084073,4.190005163242585,1.5238989196719581,19399,59,11.027833683805131,7.96971992244606,12.034072538725225
Wooden_House,1887,270,South,Brick,Low,3.551628911923968,3.0732642898811426,1.8072328126360824,16493,51,15.111017523445934,7.974966682939042,14.377570056255038
Thatched_Hut,1862,229,West,Brick,High,4.406762608299695,2.1917028261451215,0.8562290635432998,5941,41,24.99117020003966,5.985448380085624,11.076651385536813
Wooden_House,1773,206,North,Brick,Low,5.767571184998144,2.223003826658214,1.9683793341798497,9023,85,27.81821862830216,8.592670004675213,22.99990969478737
Stone_Villa,1932,215,East,Brick,Medium,4.906169040198792,2.3460884039171117,1.0795522057052105,7296,59,14.452050894586462,9.110253896949878,14.55109760800403
Wooden_House,1923,91,South,Brick,Medium,5.9415099812733105,4.609043970030989,0.9008880277205926,18557,57,21.96524235840912,8.335425781476783,19.407321570155833
Stone_Villa,1759,70,West,Brick,Medium,3.5964407736346673,3.4166792772686128,1.1322667737654357,5939,67,37.13204309550857,7.279951345608993,18.433392754474724
Wooden_House,1921,91,South,Brick,High,3.96583572192685,4.13864710803421,0.6415962138557887,6610,74,39.96697861138516,10.05153980976215,13.91799750360471
Stone_Villa,1736,190,West,Brick,Low,4.008384960873757,3.17872800681468,0.6885588597681735,11300,94,39.61643364493423,5.522631512516568,22.190083047470328
Wooden_House,1977,162,South,Timber,Medium,4.257134583664038,2.7761328422469034,1.1216510704524971,6725,74,36.45023530860617,11.401082588278332,14.723981127084047
Brick_Cottage,1895,154,East,Stone,Low,5.337325763202172,3.041576502686636,1.64366678290865,14176,70,21.839802638498373,5.144504076820553,22.070079106063844
Wooden_House,1941,241,East,Brick,Medium,6.508514798174285,4.382547035951551,1.8504683593617364,14779,79,30.597228762243525,11.736450934067946,15.80681463134871
Wooden_House,1918,66,North,Stone,High,7.122155351715604,3.8756483750943147,1.4972269860744063,17213,27,22.49776683352596,8.236489206542636,8.440623149212747
Brick_Cottage,1891,169,North,Brick,High,6.841490121136984,4.812919339873706,0.6578293328572546,14528,87,29.455810804726084,7.888689608024788,19.44958015570307
Thatched_Hut,1716,186,West,Brick,Low,4.287551487102734,4.039114335730502,1.5080296432708025,19162,94,19.282974129084497,6.795108122242317,24.980271435978686
Thatched_Hut,1711,218,East,Timber,High,5.264602208922529,3.710544895264082,1.4531418810544579,16329,91,28.18606760830996,5.070497943825982,20.722473252416233
Wooden_House,1892,178,South,Thatch,High,4.2976463910341405,3.8305880269575034,1.7086458774399969,13853,28,25.712754896585498,6.923531850952598,13.854327146411551
Brick_Cottage,1721,179,South,Thatch,Low,4.557887266668763,4.827114318405243,1.7378729999782714,12187,21,10.734407974396,5.765799478222338,1.785390591252023
Wooden_House,1819,109,South,Timber,Medium,5.514187926047544,4.364602789600118,1.8023046136684684,5032,99,33.721087112383415,9.618745898853764,20.28822121911702
Stone_Villa,1909,97,North,Stone,High,3.77243609889409,2.0721237120993132,1.1211972718686476,19104,89,10.356934967354668,7.233524806245084,16.521594349224586
Stone_Villa,1969,78,South,Thatch,Low,4.372697318373093,3.6024190884070917,1.5467965930282164,19893,78,18.794678267599053,10.370255298825631,20.702825828182924
Wooden_House,1891,146,North,Timber,High,7.241512645228469,4.065015234639695,0.9023755383834662,19408,38,10.17772196362007,6.448413311422819,14.734017947331836
Thatched_Hut,1874,59,North,Timber,High,5.364465170633956,4.246095435317465,1.9990044199752564,10985,47,21.286042398855948,11.301644002024766,7.6650218308918445
Thatched_Hut,1984,291,West,Thatch,High,5.281546103911489,2.63942635794181,0.7630013620652899,8414,91,11.89481584492418,8.66087060574083,15.622681932922761
Wooden_House,1903,107,South,Stone,High,3.5582686190051156,4.601532063354057,0.5151716474912538,6156,33,37.40532900493724,5.80154337528287,13.4049271059855
Wooden_House,1863,237,South,Timber,Low,4.489598988233383,4.867529441525491,0.723213071777264,8126,43,22.470378854886057,7.805916649574353,7.864174117226561
Stone_Villa,1950,281,East,Brick,Low,6.965169743928725,2.7101459175346094,1.66380843431619,13252,63,23.784873245932303,6.447323668488331,13.50159333360632
Thatched_Hut,1926,70,West,Stone,Low,4.158513713034675,4.647846372551737,1.1701755147623172,17120,75,20.495507082725645,6.397797983177254,13.072913313098743
Wooden_House,1706,77,East,Stone,High,5.160499758138885,2.290936287548286,1.1712503717156424,6543,70,28.825184626052987,8.544588163565463,13.251929484795866
Stone_Villa,1728,252,West,Thatch,High,3.557323623468005,2.1671205083457354,1.9325343794175027,5271,51,33.53224349854611,9.703244109454609,11.027991925652584
Thatched_Hut,1732,296,South,Thatch,High,5.413341926682223,2.387671400308248,1.8794523620421113,19581,69,29.444402291469338,11.381327438523996,12.824900598891311
Brick_Cottage,1833,83,North,Brick,Low,3.5840844269048686,2.173223238401108,0.9667921067060138,10295,60,32.44621355185383,8.515134075345575,14.022427670161456
Stone_Villa,1778,57,North,Timber,High,6.778438212263199,4.535036711467328,0.8135871931712992,9076,85,37.179209905277816,11.760871425408311,25.082716123851206
Thatched_Hut,1757,236,North,Thatch,Medium,6.799415069948415,2.1771504333748157,1.7727233149006096,19963,44,35.906395950142866,11.59144396451358,11.735260910301704
Thatched_Hut,1725,263,North,Thatch,High,6.6509687532094794,2.8149925740909665,1.859028606566545,16580,80,30.221753582610873,11.055437709890523,22.41491381868144
Stone_Villa,1925,249,North,Stone,Medium,4.633456275564473,2.311269030607569,1.3123953841977305,10902,85,16.439138887132856,8.49984085473693,15.199773503858435
Brick_Cottage,1984,226,East,Thatch,High,6.848948872887272,2.886266108941295,1.4441355666756508,15944,61,29.131085531257863,5.986327605815885,18.934069342601173
Stone_Villa,1703,128,West,Thatch,Low,5.671992530421077,2.2716784028027615,0.8853714270384401,7709,84,25.182492872215327,6.525331288707695,19.016651127264883
Thatched_Hut,1798,194,South,Thatch,High,4.99523243546801,4.004009752229042,1.7012040319677868,14346,55,31.516576930312603,9.53369001898383,17.240064693938884
Wooden_House,1738,237,East,Thatch,Medium,6.001319838816932,2.3999804490277254,1.4481836426735346,10221,95,34.98794945178744,7.952284861989373,20.271518032753157
Wooden_House,1970,136,West,Stone,Medium,3.549364184241496,4.555537777516664,1.2552702669469948,17597,28,32.28164491559252,6.027611422277975,13.376158076869226
Stone_Villa,1984,137,North,Brick,High,4.071843510403008,4.4515731521799236,0.5901628341175937,17045,55,35.39683509883856,8.352957535475174,12.330785786969688
Thatched_Hut,1856,222,West,Brick,Medium,6.469174152681051,2.040985056411828,1.8739024437667307,18603,57,11.915991200230716,5.122013818514321,13.333161365472497
Wooden_House,1774,260,West,Timber,Medium,4.4766464348646124,4.687179066545344,1.423177130576609,14937,52,10.948601147123918,10.137267596297153,16.20753692106568
Thatched_Hut,1987,118,North,Thatch,Low,5.8920364693149985,2.086832950230101,0.7890366420394519,19830,61,17.75501703098782,5.515069061427836,16.603329722779307
Stone_Villa,1829,209,North,Stone,High,5.040410411292118,2.71893735487267,1.4095791754745792,16624,80,37.01998252325885,9.403795339384832,18.999159579725198
Wooden_House,1874,221,North,Timber,High,6.919223115197045,2.097167413327985,1.5161950313599601,13529,65,34.709777529519215,10.551072153379195,22.31639635021092
Thatched_Hut,1783,242,South,Timber,High,7.309661223986574,3.007530461117948,1.2886555050248383,11722,80,30.481818933859348,5.928507121177759,19.808085250043987
Wooden_House,1721,136,North,Brick,Medium,7.034258913480762,3.5415995771398148,1.5771526069340338,13201,37,31.022760023191477,8.630470834662088,8.242018418878908
Stone_Villa,1726,150,South,Stone,High,4.582479978774387,4.389934607045414,1.3721809218929364,9144,89,31.800114077746375,10.453472600516287,26.14904575565278
Thatched_Hut,1894,57,North,Stone,High,4.276651476184329,3.0139446514095085,1.9216543730482223,10606,99,38.27808101454241,6.82443418329901,22.07969620847574
Wooden_House,1935,126,South,Stone,Low,5.39773957448294,4.11647007401935,0.5805456178989603,11766,34,34.965734569226726,6.140416151011333,15.27993850095795
Stone_Villa,1791,249,West,Brick,Low,3.529336603344721,2.562513371356941,0.6593685627043407,18632,67,28.701711610811426,7.357733776772198,13.218700655629938
Wooden_House,1720,298,East,Brick,Low,3.603237571452727,4.251795370232379,0.7605074554315098,5730,91,29.971463057714214,8.88289423608321,23.535725962054926
Wooden_House,1783,136,West,Brick,Medium,5.713162558492,2.7079898177277126,1.5352566059064983,9890,32,16.412207861833657,9.02695716398325,9.336904577355234
Brick_Cottage,1961,92,West,Brick,High,5.581797616661143,2.4306342678313038,1.468393809124713,6648,62,29.719564754688175,5.916134334203809,21.788693999859923
Brick_Cottage,1846,178,North,Brick,Low,7.47832795614104,2.5562265511221627,1.838088290314541,9228,79,22.740370372553755,8.202981933717801,20.70090818950633
Stone_Villa,1956,158,South,Thatch,Low,4.307367341455032,2.5461893866455663,1.5993161793258475,16846,76,14.588856118172313,6.877975368776415,12.687125727698007
Brick_Cottage,1757,228,East,Thatch,Low,4.532415716641873,3.5385886381309737,1.2625332313468884,7130,90,34.192084577397225,10.894169526454656,22.54536230701061
Stone_Villa,1714,201,North,Stone,High,3.9541625693051468,4.534392743564438,1.9877476886954455,19392,36,25.30741299409437,7.195025924448215,6.721981962538627
Brick_Cottage,1861,276,North,Timber,High,7.170172038614979,2.238815230977517,0.8991619342539487,17663,69,39.32275125068264,10.870931671737017,22.128583962849223
Wooden_House,1862,201,North,Stone,High,6.6112449778338025,4.120868955480268,1.7497874896781809,15588,51,18.45038063423575,7.999952288212545,17.31635205959696
Stone_Villa,1980,66,West,Timber,Medium,6.78935644582739,3.963039378958573,1.140185558290879,9366,41,24.4201033691523,10.086100360785174,11.840403675619033
Stone_Villa,1979,182,South,Brick,Medium,7.111055151858035,4.6175598554880875,1.4731027083136012,6506,74,23.439863640066044,8.570421599809006,21.817644190496804
Wooden_House,1711,197,South,Timber,Low,5.5995999469033535,2.7324426815207215,1.590902705678651,7158,76,13.623385672977362,9.353738368916837,13.942498221782103
Stone_Villa,1973,70,East,Stone,High,5.304772765802895,3.350329576055089,1.4506311307855044,7916,32,22.783458364923383,7.767495576029682,9.69801496954431
Stone_Villa,1970,281,South,Stone,Low,4.821565894662466,4.777482123330552,0.7107609546628899,17363,66,18.626603692627747,10.377447374652435,14.337396488569366
Brick_Cottage,1907,107,South,Timber,High,5.8568584573914215,3.9799803504059517,1.1644265161218992,8229,81,14.809614141008032,7.976325685015608,20.127299376324203
Stone_Villa,1726,208,North,Thatch,High,5.31711358715929,3.1663052385847905,1.3421575668996866,16795,73,18.46466752108418,8.202231526100753,12.909349128499514
Thatched_Hut,1771,159,North,Brick,High,5.306262346422301,2.3942371485658054,1.773565638767895,19244,48,16.99755073799176,8.6237506776167,14.74936449397326
Wooden_House,1759,277,West,Brick,Medium,7.247711454924556,2.787455023701773,1.1654686231978584,14858,41,32.02220593017634,10.822768828701884,8.652815449486372
Brick_Cottage,1844,188,North,Stone,Medium,7.436126057116521,3.7436464324681498,1.8781209572063773,17616,84,10.923255347774802,9.615652500210254,21.25197323859534
Brick_Cottage,1792,229,North,Thatch,High,6.685937557318323,4.154503842681541,1.160561334537816,11265,48,28.52388243739664,7.444122705960249,9.491104736606218
Thatched_Hut,1707,192,North,Timber,Low,6.527032360987713,2.3732656605556803,1.3231697888945175,9136,67,32.81984026070819,9.6922374378708,21.32593335655781
Wooden_House,1778,260,North,Brick,High,6.222232647116406,3.798791780132162,1.6944285244142014,18478,24,24.421703694069194,9.496986011060041,5.200885792990929
Wooden_House,1726,184,West,Thatch,High,4.164299409334054,3.651053836516253,1.3746015266332154,16161,54,37.94694940023756,11.51713493115793,14.528392418229105
Brick_Cottage,1873,292,North,Brick,Low,3.736423283502618,3.541866340072124,1.940327108574237,7689,93,31.236420857096057,10.88991505217745,19.02879975430162
Stone_Villa,1749,77,East,Thatch,High,6.262905260453053,4.070369353046024,1.4905037457711914,12190,90,32.43770953934252,9.532128466258737,24.695269911519716
Brick_Cottage,1898,100,East,Thatch,Low,6.415144889026304,4.512348785250385,1.2840641811014015,15518,65,15.908004623226107,7.390549774788305,14.533773953775317
Wooden_House,1880,284,East,Stone,Medium,3.687891964392559,2.968969049530605,0.5353879516711938,7810,54,33.31886727517221,10.457035142028886,16.130517617190897
Thatched_Hut,1723,235,East,Brick,Medium,7.2122070009153925,4.667036570332878,1.1205993463704949,15708,64,34.96284208249345,9.026458051439608,15.945808166773887
Brick_Cottage,1745,54,North,Timber,Low,3.86456255777871,2.481900837855652,0.9488726288902407,16663,32,20.83799165217969,11.89688991670631,10.561433370123662
Wooden_House,1714,54,East,Stone,Medium,4.64360213508481,2.5190716092534933,1.622158501831234,11152,29,16.400892040989135,6.732542899988628,3.721436655012635
Brick_Cottage,1852,143,North,Stone,Medium,6.189559251194818,2.8003161908717717,0.8124165127303187,5012,85,21.5515203761085,5.557590886516209,18.971526839643502
Stone_Villa,1921,295,West,Timber,Low,4.179490377617905,2.358592608641233,0.8078301309411078,18211,89,32.188239070004116,5.489242683215634,21.997055623569025
Brick_Cottage,1905,145,East,Stone,Medium,3.7216635537689777,2.690957674048633,0.7842785648560652,16162,91,22.529170176061083,9.480212718461763,15.868302069995497
Brick_Cottage,1972,57,South,Thatch,High,4.824585956656599,2.319235288708534,0.688423419734354,10938,44,32.09955625674364,11.574821602380666,8.967624897239318
Wooden_House,1935,113,East,Thatch,High,6.563886299420716,4.465257250956171,0.9665105055063311,12999,63,13.40693622932613,5.013523400040536,20.565301909046894
Wooden_House,1927,187,East,Brick,Low,5.154714715941042,2.416906975659874,1.8288831716651375,12219,79,34.18035131465453,10.080397328704443,24.547655675496983
Wooden_House,1708,87,North,Brick,Medium,6.111891687631758,4.241892672679571,1.6623927084589325,10328,66,17.59622444927072,9.599456277730617,18.493176507101687
Brick_Cottage,1865,160,East,Timber,High,5.818476388912547,2.1437416037400014,1.60287682446019,8621,59,17.46786963143781,10.12612934553626,11.952799794661932
Stone_Villa,1913,273,South,Brick,High,3.5888739281023216,4.845560982541746,1.696005208474944,8683,26,27.71142895611582,7.487837847336349,5.873186744555164
Thatched_Hut,1816,161,North,Thatch,Medium,7.454159948182827,4.133480262583299,0.9041268339943576,12872,65,12.10354137240969,10.743475112604987,17.246642666762114
Thatched_Hut,1771,269,North,Timber,Medium,3.665712355277551,2.0203896457583355,1.8311625361287316,16665,42,10.788931800540057,5.312948519932034,6.425155819693394
Wooden_House,1763,130,West,Timber,High,7.37121095059394,4.291569500600642,0.7059550627124066,10310,65,17.83085995880348,10.288017704354193,20.894181734610143
Wooden_House,1904,272,West,Brick,High,5.699456713457593,3.542245762298556,1.0045185900733729,16314,32,26.14202652204468,6.869503589443614,7.738159286146388
Brick_Cottage,1908,185,East,Thatch,Low,7.352636108260266,4.33809551100536,1.3801221784510145,16656,40,37.22849158675682,8.3378644240065,18.727950582258956
Thatched_Hut,1771,153,West,Timber,Low,3.959014397655342,3.5674904266717653,0.6543576325130009,5652,20,35.393055289219205,10.758453900900545,7.324459900594086
Wooden_House,1976,202,West,Thatch,High,5.461634076742053,3.923074572906064,1.5951952816646373,10799,38,24.713393797629266,6.899513246337959,14.136553658795727
Stone_Villa,1973,122,West,Thatch,Low,4.1780163674642345,4.358994966185121,1.0808690723052123,13812,79,11.111559810804783,6.296452581507254,12.762714593566717
Stone_Villa,1794,243,North,Thatch,High,3.7038995080897696,3.21532416376357,1.6766084984126002,8790,52,26.057582038879275,9.76919229743519,16.791333545962196
Wooden_House,1865,256,North,Brick,High,5.970116460249246,2.008124449461356,1.2393444283769042,19250,23,31.143867997758864,8.733764240547632,6.652712629596787
Wooden_House,1731,227,North,Stone,Low,4.331133683846765,4.549839487835565,0.7713117866380046,6645,22,20.174935975751012,8.600827081223292,8.54226246873448
Thatched_Hut,1710,244,West,Stone,Low,5.850788073150184,3.1426710878739876,1.6021427170330165,15435,71,13.331899098449641,6.797386608765392,20.162659432602876
Thatched_Hut,1916,98,North,Timber,Medium,3.9494579277959425,3.4881281780497493,0.8782159337584153,9512,47,18.357038596169783,5.244162140740194,8.803077800956933
Brick_Cottage,1988,85,West,Thatch,Medium,4.827945885730811,2.023299926461906,1.2362154519020643,9759,89,33.14766593403442,7.8718839683220185,21.37945755589674
